loannumber,longitude_gps,latitude_gps,historial,referido,flag,age,parte_mes_pago,due_per_day,account_type,education,employment
13,2.9895881,6.690035,1,1,1,34,1,916,0,0,2
13,5.7117204,5.5857419,1,1,1,42,1,1466,2,0,2
9,4.8191781,7.9086024,1,1,1,29,1,816,2,0,2
3,5.6181838,6.3090695,1,1,0,42,2,816,2,0,0
2,3.338449,6.5981652,0,1,1,32,1,433,2,0,2
17,3.2984583,6.5998917,1,1,1,46,3,1750,0,0,2
2,3.1545941,6.4674226,1,1,1,37,2,766,2,0,2
4,3.5254619,6.5941467,1,1,1,35,1,816,2,0,2
4,3.4665664,6.4291647,0,1,1,32,1,766,2,0,2
2,3.3573123,6.5020596,1,1,1,47,1,433,2,0,2
4,3.637302,6.6698989,1,1,1,41,1,816,2,0,2
3,7.6233339,9.0089162,0,0,1,33,2,433,2,0,2
7,4.6025342,8.4266303,1,1,1,35,1,1150,2,0,2
2,3.8739617,6.8057598,1,1,1,42,1,433,2,0,2
2,3.46005,6.4468486,0,1,1,41,1,433,2,0,2
2,3.4417891,6.4489457,1,1,1,44,3,433,2,0,2
6,6.9224228,4.8746468,1,1,1,28,2,433,2,0,2
3,6.0030985,9.047226,0,1,1,46,2,433,2,0,2
2,3.4747644,6.724017,1,1,1,40,2,766,2,0,0
11,6.3164598,4.9335181,1,1,1,38,3,1150,0,2,2
2,6.6570259,5.3933022,1,1,1,32,1,433,2,0,2
3,3.3415677,6.5637543,1,3,1,32,1,433,2,0,2
2,7.493097,9.0586455,1,3,1,37,2,433,2,0,2
3,6.3310816,4.9372529,0,0,1,41,3,766,2,0,2
4,3.5922389,6.4692543,1,1,1,38,3,1483,2,0,2
2,3.3910227,6.7188235,1,3,1,40,3,433,2,0,2
2,5.6160622,6.3711057,0,1,0,32,3,766,2,0,0
14,4.5271533,7.51417,1,1,0,38,3,958,2,0,2
2,7.5553608,8.9501279,1,3,1,36,1,433,2,0,2
3,4.5597024,7.7840044,1,1,1,39,2,433,2,0,2
3,3.4625135,6.4335625,1,3,1,32,3,766,2,0,2
8,3.3394918,7.134875,1,1,1,30,1,1150,0,3,2
6,7.081795,8.9388311,0,1,1,29,2,766,2,0,1
2,3.5811056,6.49403,0,1,0,34,3,766,0,2,2
2,3.4646714,6.4407326,1,3,1,46,1,766,2,0,2
6,3.4717688,6.6231835,1,1,1,38,3,816,2,0,2
2,3.3714041,6.484833,0,0,1,39,2,433,2,0,2
7,4.7174549,8.1655175,1,1,1,33,3,1150,2,0,2
10,3.2794033,6.5434967,0,1,1,40,1,816,0,2,2
2,7.0088854,4.8060353,1,1,1,39,1,433,2,0,2
9,3.3666075,6.4465644,1,1,1,35,1,1466,2,0,2
2,3.4625792,6.4433657,1,1,1,32,1,433,2,0,2
3,3.3450311,7.1576778,1,1,1,41,2,816,2,0,2
2,3.9777306,7.4206129,1,3,1,35,3,433,2,0,2
3,5.1299915,7.6131518,1,1,1,32,3,433,2,0,1
2,3.2573946,6.5193213,1,1,1,41,3,433,2,0,2
12,3.3135548,6.5109992,1,1,1,31,2,1400,0,2,2
2,7.4999484,6.4085755,1,1,1,26,3,766,2,0,0
14,3.4386443,6.4309857,1,1,1,40,1,638,0,2,2
8,3.850825,7.3518433,1,1,1,36,1,716,0,0,2
3,3.3902009,7.1739574,1,1,1,36,3,1483,2,0,2
2,3.3842983,6.638095,1,1,0,40,3,433,2,0,2
2,3.3474114,6.5564685,1,1,1,32,1,766,2,0,2
3,3.3419779,6.56538,1,1,1,33,3,433,2,0,2
2,3.3652337,6.5463653,0,1,1,31,1,433,2,2,2
2,3.2928083,7.0698567,1,1,1,38,1,766,2,0,0
2,3.332812,6.5264549,1,1,1,43,1,766,1,0,2
6,3.3023936,6.5278381,0,1,1,34,3,766,2,0,2
2,3.3510972,6.6138615,1,1,0,33,1,433,2,0,0
2,7.4376073,9.0889352,1,1,1,46,1,766,2,0,2
2,6.7412912,7.7571075,1,1,1,31,1,766,2,0,0
2,3.1992812,6.4951087,1,3,1,39,1,433,2,0,2
10,7.3686451,9.1390491,1,1,1,35,3,1150,2,0,2
3,3.348978,6.6594794,1,3,1,38,3,433,2,0,2
22,3.2714081,6.6635586,1,1,0,30,2,756,0,2,2
2,6.282577,4.9241549,1,1,1,34,1,766,2,0,2
9,3.2327404,6.6022522,0,1,0,45,2,816,2,2,2
3,3.5969317,6.5117336,0,1,0,35,2,433,2,0,0
13,4.5553875,8.4818239,1,1,0,37,2,1466,2,0,2
2,3.3324381,6.4889139,0,1,0,37,1,433,2,0,2
5,6.7135467,7.7967217,1,1,0,34,1,816,2,0,0
3,3.2290719,6.5166169,0,1,0,34,3,433,2,0,2
5,3.328901,6.6979267,1,1,0,40,3,816,2,0,2
3,3.5747841,6.8823052,1,1,1,38,3,650,2,2,2
8,8.8630783,9.835895,1,1,1,48,3,766,0,2,2
6,3.3522735,6.5090812,0,1,1,36,3,816,0,2,2
5,3.2902753,6.6207446,1,1,1,37,1,958,2,0,2
3,3.8831396,7.3880934,1,1,0,35,3,766,0,0,2
10,12.4453692,9.262041,0,1,1,36,2,800,2,0,2
6,7.0725051,8.9361342,1,1,1,39,1,741,0,0,2
3,7.4306571,10.5282429,0,1,0,34,2,433,2,0,2
2,3.7446198,6.4587892,1,1,1,35,2,433,2,0,2
2,3.282301,6.6077815,1,1,1,34,2,766,2,0,2
2,5.7936891,5.5584987,1,1,1,45,2,433,2,0,2
3,3.2694672,6.5593252,1,1,1,47,1,433,1,0,2
2,3.4375895,6.4333297,1,3,1,33,3,766,2,0,2
4,5.6301979,6.3053652,0,1,1,27,3,433,2,0,2
6,7.116927,4.8871099,0,1,1,33,1,433,2,0,0
8,4.5651418,7.508649,1,1,1,41,1,1150,2,0,2
2,4.421511,7.7347122,1,1,1,43,2,766,2,0,2
7,3.8091267,7.402945,0,1,0,27,2,433,2,0,2
10,3.4179771,6.4411578,1,1,1,32,2,1150,2,0,2
8,7.0339748,4.8520385,1,1,1,32,1,600,0,0,2
9,6.0348317,9.0831283,1,1,1,35,2,1466,2,0,2
6,12.0555833,9.0378575,1,1,1,43,3,816,2,0,2
2,3.5962988,6.4724876,1,1,1,35,2,766,2,0,2
2,3.5080843,6.5919362,1,1,1,36,3,433,1,0,2
2,7.0312567,4.8624833,1,1,1,47,1,433,1,0,2
14,3.2994496,6.6281272,1,1,1,30,3,1466,2,0,2
4,4.5087927,8.4886409,1,1,1,35,2,1483,2,0,2
2,3.5868203,6.4969523,1,1,1,33,2,433,2,0,2
4,7.4442633,9.07106,1,1,1,38,2,741,2,0,2
3,7.3393346,9.1693008,1,1,1,41,1,766,1,0,2
2,3.3264981,7.1149824,1,1,1,33,1,816,2,0,0
2,3.9442413,7.4402696,1,1,0,29,1,766,2,0,0
8,3.521038,6.6538468,1,1,0,42,1,650,2,0,1
6,3.0596545,6.4862985,0,1,0,49,3,433,2,0,2
7,3.3675696,6.5256774,0,1,0,28,3,766,2,0,0
3,3.5166743,6.6575887,0,1,0,32,2,433,2,0,2
3,3.3467573,6.4802662,0,1,0,36,3,433,0,0,2
6,3.3340066,6.5404737,0,1,1,39,3,800,0,1,2
2,6.5615322,9.5960804,1,1,1,36,2,433,1,0,2
19,3.3761051,6.5741462,1,1,1,43,2,1750,0,3,2
2,3.3812114,6.5470071,0,1,1,28,3,433,2,0,2
10,7.0658478,4.8196957,1,1,1,35,1,366,0,2,1
2,7.5861802,9.0146061,1,3,1,32,1,766,2,0,0
13,3.3426863,6.447937,1,1,1,30,3,1150,2,0,2
10,6.9856483,4.7952117,1,1,0,26,1,1100,2,0,1
2,6.7346848,7.7758712,1,1,1,44,2,433,2,0,0
5,3.3563675,6.5433413,0,1,1,37,2,816,0,2,2
2,7.5011585,8.9852322,1,3,1,32,2,433,2,0,1
3,3.4707965,6.5436867,1,1,1,42,1,433,2,0,0
9,3.3874869,6.4600275,1,1,1,36,2,1150,2,0,2
4,6.2246775,5.5316475,0,1,1,36,2,433,0,0,2
4,7.382299,9.124094,1,1,1,36,2,408,2,0,2
7,3.3154428,6.5282957,1,1,1,47,1,1150,2,0,0
8,5.7980077,5.4925433,1,1,1,30,1,700,0,0,2
2,3.4793955,6.4310588,0,1,1,51,3,433,2,0,2
2,5.5865086,6.437366,1,3,1,39,3,433,2,0,0
7,3.3556378,6.4897847,1,1,1,29,2,383,2,0,2
3,3.3992175,6.5383937,0,0,1,55,1,816,2,0,2
2,3.3012845,6.5107463,0,1,1,51,1,433,0,2,2
4,6.7512392,7.127586,1,1,1,37,2,816,2,0,2
2,3.3082837,6.6516136,1,3,1,39,3,766,2,0,2
11,3.2943641,6.4665413,1,1,1,33,1,916,0,2,2
2,7.4708884,9.0744325,1,1,1,37,1,433,2,0,2
4,3.3618835,6.6111015,1,1,1,33,1,433,0,0,2
2,3.4940441,6.6232958,1,1,1,36,2,433,2,0,0
3,4.0476385,7.3738512,1,1,1,38,3,433,2,0,2
11,3.1994653,6.8093293,1,1,1,30,3,1466,2,0,2
6,3.3724288,6.6434962,1,1,1,37,1,741,2,0,0
4,6.2635651,7.067161,0,1,1,34,1,766,2,0,2
2,3.4086944,6.4269995,0,1,1,47,1,433,0,0,2
6,3.3920645,6.5083683,1,1,1,34,3,800,2,0,2
7,3.3673915,6.5366089,0,1,1,35,1,433,0,0,2
10,3.4310048,6.4533193,1,1,1,26,2,1466,0,2,2
2,8.3327217,4.9587243,1,1,0,32,2,433,2,0,2
4,3.3456255,6.4837697,1,3,1,45,1,816,2,0,2
3,7.660406,11.1518522,0,1,1,28,1,766,0,2,1
2,3.5206529,6.4374516,0,1,1,31,3,433,2,0,2
11,3.2358947,6.5331383,1,1,1,43,1,1466,2,2,2
2,3.5079161,6.6050038,1,1,1,43,3,433,2,0,2
2,4.5938034,7.7372133,1,3,1,34,2,766,2,0,0
3,5.6158961,6.3255257,1,1,1,38,2,433,2,0,2
2,4.4693264,7.8638102,1,1,0,37,2,433,2,0,2
6,6.3001805,4.8965618,0,1,0,48,3,766,0,0,2
5,6.2951979,4.9104818,1,1,1,42,3,816,2,0,2
3,3.3563675,6.6523173,1,3,1,43,2,433,2,0,2
2,3.4328698,6.8378745,0,1,0,40,2,433,2,0,0
8,7.4531156,9.0701342,0,1,1,44,1,408,0,2,2
2,3.3482039,6.5710913,1,1,1,35,1,433,2,0,2
4,3.420479,6.4427927,1,1,1,37,3,1483,2,0,2
2,3.3418617,6.6731183,1,1,1,49,2,433,2,0,0
3,3.5210767,6.58709,1,3,1,38,1,433,2,0,2
6,3.417987,6.4282577,0,1,1,37,3,816,0,0,2
2,5.6311732,6.296475,1,3,1,56,1,433,2,0,2
5,6.9693497,4.8185346,1,1,1,39,2,816,2,0,2
6,3.3168761,6.7107962,0,1,1,36,2,433,2,0,0
9,3.552375,6.6174033,1,1,0,37,1,650,0,2,2
9,3.3406232,6.6374153,0,1,1,36,2,816,2,0,0
2,3.2789417,6.705555,1,1,1,53,2,433,2,0,0
2,3.632376,6.8488261,0,1,1,46,1,433,2,0,2
2,7.0010898,4.8335454,1,1,1,42,2,433,2,0,2
10,3.5243563,6.4429322,1,1,1,33,3,1150,2,0,2
7,7.030789,4.7603993,0,1,0,33,3,766,0,0,2
2,6.552819,9.6078206,1,1,0,38,2,433,2,0,2
2,3.8233314,7.3757656,0,1,1,45,1,433,2,0,2
5,7.0684995,4.8277461,1,1,1,30,1,741,2,0,2
2,7.3977534,5.1088625,1,1,1,47,3,433,0,0,2
3,3.3289756,6.4889365,1,1,1,31,1,433,2,0,2
3,3.3418825,6.569415,0,1,1,29,1,433,2,0,0
2,3.3170162,6.605567,1,1,1,43,3,433,2,0,0
10,3.2369922,6.708068,1,1,1,37,3,700,0,2,2
11,7.493963,6.367569,1,1,1,37,2,800,2,2,2
5,3.3953148,6.5933683,1,1,1,42,3,816,2,0,2
3,6.9287965,4.8861779,1,1,1,29,3,766,2,0,2
4,3.3582571,6.6069587,1,1,1,30,3,641,2,0,2
2,3.6227316,6.8418463,1,1,1,38,3,766,2,0,0
3,3.3602116,6.6079238,1,3,1,39,1,433,2,0,2
6,5.1981271,7.2436159,1,1,1,38,3,816,2,0,2
4,4.595657,8.4950323,0,1,0,39,2,433,2,0,2
6,7.369689,8.9783439,0,1,1,40,1,433,2,0,2
2,7.4977276,9.0770356,1,1,1,32,1,433,2,0,2
2,3.8920083,7.4083333,1,3,0,45,3,433,2,0,2
5,6.0942347,4.9685377,1,1,0,28,2,1150,2,0,2
6,3.3440865,6.6290559,1,1,0,30,3,1150,2,0,0
9,3.8907319,7.3273117,1,1,0,32,1,816,0,1,2
4,3.3381046,6.4898749,0,1,0,33,3,766,2,0,2
6,3.3645565,6.5965847,1,1,0,37,1,1483,2,0,0
9,7.4244468,10.5163876,0,1,1,49,3,650,0,0,2
12,5.1774541,7.2058142,1,1,1,31,2,638,0,0,2
7,3.3634315,6.5101981,1,1,1,33,1,612,2,0,2
6,3.8813881,7.3901718,1,1,1,39,1,741,2,0,2
2,4.5899083,8.4963933,0,1,0,41,2,433,2,0,2
2,4.5902568,7.8150785,1,1,0,34,1,433,2,0,2
13,3.2406839,6.588308,1,1,1,38,1,1466,2,0,0
2,3.3610146,6.4382698,1,1,0,35,1,433,2,0,2
3,3.3274173,6.6308045,1,1,1,31,1,766,2,0,0
2,7.3812019,9.1691373,1,1,1,48,3,766,2,0,2
2,7.3518286,5.1210196,1,1,1,26,2,433,2,0,2
4,3.359517,6.6679745,0,1,1,43,1,741,2,0,2
14,3.9761409,6.5963384,1,1,1,34,3,1050,2,2,2
2,8.3509228,4.9486016,1,3,1,37,2,433,2,0,2
7,6.9990725,5.3757525,1,1,1,26,1,1150,2,0,2
4,7.0648017,4.8190983,1,1,1,59,3,408,2,0,2
2,3.508566,6.6833545,0,0,0,33,1,433,2,0,0
2,5.84344,5.5113217,1,1,0,41,1,433,2,0,2
2,3.8731581,7.3501191,1,1,1,48,1,433,2,0,2
14,7.1560014,4.7145415,1,1,1,30,3,800,0,1,2
2,7.4957707,9.0750762,1,3,1,40,1,433,2,0,2
5,3.3941773,6.7267188,1,1,1,39,3,1483,2,0,2
2,3.8981503,7.3255704,1,1,1,38,3,766,2,0,0
10,3.265432,6.6061511,1,1,1,28,1,550,0,2,2
5,3.9116899,7.4018276,0,1,1,34,1,766,2,0,2
3,6.9343567,6.0160283,1,1,1,30,3,766,2,0,2
4,3.2893317,6.4492814,1,1,0,32,1,816,2,0,2
5,6.4398552,7.9108866,1,1,1,33,3,816,2,0,2
8,4.520708,8.4788532,1,1,1,47,1,1150,1,0,2
3,3.8788125,7.38776,0,1,0,51,3,816,2,3,2
3,3.345346,6.6350494,0,1,0,38,1,433,2,0,2
2,3.3551682,6.6997748,1,3,0,49,3,433,2,0,2
9,6.8071343,6.1885296,1,1,0,41,3,650,2,0,0
2,3.3840897,6.5944539,0,1,0,28,3,433,2,0,0
2,5.6538468,5.9140826,0,1,0,31,1,433,2,0,2
7,6.1106374,4.9777265,1,1,0,33,2,958,2,0,0
2,7.4666565,9.0826446,1,3,0,39,2,433,2,0,0
7,3.8016878,7.3815854,1,1,1,47,3,1150,2,3,2
9,3.1712198,6.4776321,1,1,1,41,2,1150,0,0,2
15,7.1423569,4.8670745,0,1,1,40,2,1150,2,2,2
9,3.0787527,6.6020877,1,1,1,28,3,600,2,0,1
13,4.5232975,7.518671,1,1,0,34,2,800,2,0,2
7,5.7606924,5.5462823,1,1,1,34,2,1150,0,0,2
7,3.8709075,7.3979711,1,1,0,51,3,1112,2,0,0
8,3.3419122,6.667769,1,1,1,41,2,1150,2,0,2
10,3.3695966,6.5299358,1,1,1,32,1,1466,0,1,2
3,7.26415,8.9675067,1,1,1,37,3,433,2,0,2
5,3.439571,6.4345525,1,1,1,34,1,816,2,0,2
11,4.643582,8.5476324,1,1,1,38,1,1466,0,0,2
7,3.3119815,6.6346052,1,1,1,36,1,650,2,0,2
11,3.2681867,6.6143883,1,1,1,42,2,1466,0,2,2
8,3.3959482,6.4581484,1,1,1,48,2,1150,2,0,2
7,3.2745521,6.6501942,1,1,1,31,3,1466,2,0,1
5,3.3713782,6.5336065,1,3,1,32,3,1150,2,0,1
6,3.2846299,6.6115252,1,1,1,37,3,816,2,0,2
6,3.3356327,6.4464999,1,1,1,44,3,816,0,0,2
5,7.4257986,9.0168481,1,1,1,28,3,433,2,0,2
2,7.9020775,8.8469304,1,1,0,36,3,433,2,0,1
4,7.0607577,4.8214775,0,1,0,32,3,1483,2,0,1
11,8.4940222,12.033589,1,1,1,38,3,800,0,2,2
15,8.3526217,5.0018933,1,1,1,35,3,1466,0,1,2
14,3.4665732,6.4367583,1,1,1,39,3,1466,0,0,2
10,3.3385883,6.656325,0,1,1,33,3,816,0,2,2
4,4.5295382,7.7570248,0,1,1,43,3,1150,0,0,2
9,7.5749554,9.0251491,1,1,1,40,2,1150,0,0,2
2,3.4573084,6.4362871,1,1,1,33,1,433,2,0,2
2,5.5920183,6.3235483,1,3,0,32,1,766,2,0,2
10,3.33968,6.6610544,1,1,1,36,1,1433,2,0,2
2,7.0053893,4.9033645,1,1,0,33,3,433,2,0,0
2,7.4814751,9.0622194,0,1,1,46,2,433,1,0,2
3,6.3018415,5.1134272,1,3,1,42,2,1483,2,0,2
10,3.2671872,6.535816,1,1,1,38,2,1466,0,2,2
3,7.4788795,9.0130303,1,1,1,29,1,433,2,0,2
10,3.2758098,6.5708486,1,1,1,47,2,1150,0,2,2
6,3.3676478,6.6021739,1,1,0,34,2,433,2,0,0
8,-84.6372525,39.3560377,1,1,1,42,2,1150,2,0,2
6,3.1688924,6.4981531,0,1,1,35,1,741,2,0,1
15,3.3207925,6.5182743,0,1,1,41,2,800,0,0,2
2,3.3005564,6.6736695,1,3,1,45,2,433,2,0,2
2,3.3525884,7.14754,1,3,0,29,3,433,2,0,2
6,3.3431419,6.6467363,0,1,1,27,2,766,0,0,2
4,3.4793455,6.6554744,0,1,1,37,1,433,2,0,2
4,7.4028209,10.4268678,1,1,1,33,1,816,2,0,2
2,3.3680215,7.1423872,1,1,1,48,2,433,2,0,2
4,3.365151,6.5171772,1,1,1,29,2,1483,2,0,2
9,3.3552161,6.6269078,1,1,1,35,2,800,2,0,2
3,3.417503,7.1426973,1,1,1,43,1,433,2,0,0
9,3.9697859,7.3985069,1,1,1,49,2,816,1,0,2
2,3.437688,7.1980161,1,1,1,26,3,766,2,0,1
7,3.5785802,6.4872452,0,1,1,28,2,433,0,0,2
6,3.9048607,7.3208916,1,1,1,41,1,816,2,0,2
6,4.7374811,7.6303687,1,1,1,39,2,612,2,0,2
3,7.5475734,9.0301435,1,1,0,44,1,766,2,0,0
8,3.2875674,6.584008,1,1,1,47,3,816,2,0,0
2,3.8675982,7.3349271,1,3,1,33,3,766,2,0,2
9,3.2957298,6.530299,1,1,1,37,1,716,2,0,2
12,3.3646622,6.6430011,1,1,0,30,1,1466,0,0,1
2,3.3871332,7.1262788,1,3,1,34,3,433,2,0,2
2,3.3683365,6.6418975,0,0,0,42,1,766,2,0,0
2,7.4348296,8.9940293,1,1,1,47,2,433,2,0,0
2,4.588723,8.459668,1,1,1,32,3,433,2,0,2
5,3.421488,8.2761407,1,1,1,43,3,816,2,0,2
2,3.3781347,6.5062632,1,1,1,28,1,766,2,0,2
3,3.2702838,6.4516328,0,1,1,33,1,766,2,0,2
3,3.3063925,6.6320855,0,1,1,35,1,766,2,0,2
9,3.8714162,7.3578041,0,1,1,47,1,1433,0,0,2
13,4.5065208,8.4823571,1,1,1,35,2,638,2,3,2
2,3.2919194,6.6412192,1,1,0,33,2,433,2,0,2
11,7.3527875,8.996901,1,1,1,35,1,1150,0,0,2
2,5.78611,5.5671178,1,1,1,46,3,433,2,0,0
3,3.541265,6.5484055,1,1,1,31,3,433,2,0,2
3,3.0856617,6.5074986,0,1,1,34,1,433,2,0,2
2,3.4864085,6.6410233,0,0,1,45,1,433,2,0,2
5,3.4366724,6.8292244,1,1,1,36,2,816,2,0,2
13,3.2292977,6.4726109,1,1,1,27,3,638,2,3,2
5,7.7982203,4.9970394,1,1,0,41,1,433,2,0,0
6,3.2756834,6.6850274,1,1,0,40,3,766,2,0,2
6,3.8641261,7.2717388,1,1,1,46,3,816,2,0,2
2,4.5788953,8.4652233,0,1,1,47,2,433,2,0,2
3,8.5612303,11.934065,1,1,1,40,3,433,2,0,2
2,5.2524568,12.9914405,1,1,1,36,1,766,2,0,2
7,6.3270935,4.9401962,0,1,1,37,3,575,0,0,2
4,7.0255746,5.7543325,0,1,0,38,1,433,2,0,2
2,3.3495615,6.5996718,1,1,1,37,1,766,2,0,2
7,3.6630767,6.8263933,1,1,1,39,1,1150,2,0,2
8,3.4220739,6.7474502,0,1,1,44,3,1150,2,0,2
2,3.258317,6.7468349,1,1,1,41,3,433,2,0,0
2,3.3477961,6.598207,1,1,1,31,1,766,2,0,2
3,3.2080552,6.6506253,0,1,1,28,2,433,2,0,2
4,7.502829,6.4842367,0,0,1,33,3,766,2,0,2
2,7.4164294,8.9899646,1,1,1,38,1,433,2,0,2
3,7.0566241,4.770142,0,1,1,47,2,433,0,0,2
5,9.2874809,7.1672983,1,1,1,36,2,1483,2,0,2
12,3.3971934,6.5340634,1,1,0,30,1,650,2,0,2
2,3.3665942,6.5529615,1,1,1,42,1,766,2,0,2
11,5.6076275,7.1916955,1,1,1,39,1,916,0,0,2
10,7.3559533,8.9890323,1,1,1,36,1,1466,0,2,2
5,7.1805466,4.3845856,1,1,1,36,2,816,2,0,2
8,3.1914976,6.6626789,1,1,1,32,3,575,2,0,2
4,3.3601807,6.4930365,1,1,1,42,2,816,2,0,2
3,8.3481445,4.9955014,1,1,1,47,2,766,0,2,2
3,7.3273734,8.9423234,1,1,1,37,2,433,2,0,2
14,3.3811227,6.5463949,1,1,1,31,3,1466,2,0,2
7,3.37899,6.498335,0,1,0,34,1,816,2,0,2
3,3.3930053,6.5367651,1,1,1,43,3,433,2,0,2
4,-95.6099579,37.0422457,0,1,1,38,2,816,2,0,2
11,3.3484925,6.6603556,1,1,0,42,3,638,0,0,2
6,5.1387336,7.3010372,1,1,1,26,1,958,0,0,1
2,3.9201642,7.4485879,1,3,1,33,1,766,2,0,2
4,7.15346,4.6792666,1,1,1,33,3,1483,2,0,2
7,3.2384067,6.7188683,1,1,1,51,2,433,0,1,2
7,4.5458425,8.465638,1,1,1,35,3,650,2,0,2
2,3.36391,6.6843902,1,3,1,42,3,433,2,0,2
4,3.8968769,7.4179263,0,1,1,34,1,433,0,0,2
13,3.2592239,6.5559761,1,1,1,34,3,1466,2,0,2
2,3.8517923,6.8184482,0,0,1,35,3,433,2,0,2
5,7.8961217,8.84535,0,1,0,32,1,433,2,0,2
2,3.3424652,6.6302003,1,3,0,41,2,433,2,0,2
2,3.6441545,6.8365592,1,1,0,47,3,433,0,0,2
2,7.4180259,10.4383741,0,1,0,32,3,433,2,0,2
2,3.9338174,7.4017542,1,3,0,32,3,433,2,0,2
2,5.215137,7.2410097,0,1,0,33,2,433,2,0,2
4,8.8814441,9.9280136,1,1,0,38,3,816,2,0,2
2,116.2965032,40.04876,0,1,0,41,3,433,2,0,2
10,3.3066327,6.5093802,1,1,1,41,2,1466,0,2,2
2,3.4061428,8.6399188,1,1,1,35,1,433,2,0,2
5,3.6540193,6.473818,1,1,0,27,2,433,2,0,2
10,6.7014481,6.2125716,1,1,0,37,2,1150,0,3,2
3,3.3099422,7.1456112,0,1,0,47,3,433,2,0,2
2,8.147341,7.2009087,1,1,0,28,3,433,2,0,1
3,3.3203505,6.5779828,0,0,0,38,1,766,2,0,2
2,7.0416106,4.8254512,0,1,0,30,3,766,2,0,2
12,3.394065,6.6151,0,1,0,36,1,650,0,0,2
12,4.5755006,8.4895776,1,1,1,30,2,1150,2,1,2
6,3.297195,6.6543809,0,1,0,41,1,433,0,0,2
6,3.2959368,6.6383798,0,1,0,49,1,816,2,2,2
13,6.9814862,4.8463469,1,1,1,42,1,800,2,0,2
10,3.3703507,6.5170138,0,1,1,41,1,1283,2,0,2
8,3.3560271,6.6490686,1,1,1,39,2,1466,0,0,2
4,-0.117477,5.6137514,0,1,1,30,2,816,2,1,2
4,3.3775657,6.5575148,1,1,1,38,1,612,2,0,2
6,3.4336554,6.8498023,1,1,1,33,1,650,2,0,0
2,6.5241424,9.6492004,1,1,1,28,1,766,2,0,1
5,3.2923719,6.5843792,1,1,1,40,1,1450,2,0,0
2,3.1823975,6.6520318,1,1,1,39,2,766,2,0,2
6,3.382375,6.52736,1,1,1,29,1,816,2,0,2
2,5.6080802,6.3999285,1,1,1,34,2,766,2,0,0
13,3.0807672,6.4941941,1,1,1,37,3,916,0,2,2
6,7.0997716,6.2255574,0,1,1,31,2,433,2,0,2
3,3.297195,6.4691838,1,1,1,40,3,766,2,0,2
4,3.3428271,7.1261046,1,1,1,30,2,433,2,0,2
4,3.5037431,6.4301831,0,1,1,41,2,816,2,0,2
13,3.3577159,6.4599044,1,1,0,37,3,1466,0,0,2
9,5.2111724,7.2733653,1,1,1,37,3,1150,2,0,0
2,5.2382508,7.2371127,1,1,1,40,1,433,2,0,2
5,3.3743151,6.5623823,1,1,1,43,1,433,2,0,2
2,3.890425,7.403145,1,1,1,40,1,766,2,0,2
2,4.5963572,8.4440021,0,0,1,33,1,433,2,0,2
2,3.3056888,6.6103084,1,3,1,40,3,766,2,0,2
7,3.8672004,7.4475187,1,1,1,38,2,641,2,0,0
4,7.4651733,10.4864533,1,1,1,35,1,816,2,0,2
3,3.3948047,6.5957144,1,3,1,38,2,433,2,0,0
2,3.3462012,6.4777831,1,1,1,39,3,433,2,0,2
2,5.6085082,6.4026569,1,1,1,27,1,766,2,0,1
7,5.2356403,7.6558476,1,1,1,53,1,1150,2,0,2
5,3.3996538,6.5340262,1,1,0,35,1,816,2,0,2
2,6.233727,7.5537796,1,3,1,36,3,766,2,0,0
4,4.7354259,7.6253075,0,1,0,29,2,433,0,0,2
16,3.3217588,7.1195951,1,1,1,47,1,1466,0,2,2
2,7.4504744,10.4588971,1,1,1,36,1,433,2,0,2
9,3.3258915,6.5153266,1,1,1,36,3,816,0,0,2
5,3.454505,6.7494917,1,1,1,46,1,816,2,0,2
6,3.1163452,6.4972695,1,1,1,42,3,650,0,0,2
3,7.886617,5.0365918,1,1,1,59,1,766,2,0,2
2,3.3752732,6.5292365,1,1,1,32,3,766,2,0,2
12,3.1905191,6.4750171,0,1,1,47,2,733,0,0,2
9,3.2663781,6.5212905,1,1,0,36,1,638,0,0,2
5,3.3937139,6.651469,0,1,0,38,3,433,2,0,2
5,3.4099358,6.4365261,1,1,1,41,3,816,2,0,2
5,7.5683016,8.9797097,1,1,1,39,2,816,2,0,2
5,3.5175926,6.6698404,1,1,1,40,3,816,2,0,2
2,3.3948216,6.6206114,1,1,1,33,1,766,2,0,2
2,3.5879118,6.9037929,1,1,1,29,1,766,2,0,2
2,3.2447056,6.5254907,1,1,1,36,3,433,2,0,0
2,6.7843081,6.1570088,1,1,1,35,3,766,2,0,2
2,3.3649095,6.5928042,1,1,1,51,3,433,2,0,2
2,3.3297523,6.4849162,1,1,1,41,1,433,2,0,0
6,3.4179771,6.4411578,1,1,1,39,2,816,0,0,2
6,3.5833256,6.4672584,1,1,1,34,2,816,2,0,2
3,7.4876329,6.4696253,1,1,1,40,1,433,2,0,2
11,3.3638983,6.6480286,1,1,1,38,3,1050,0,0,2
3,6.9904617,4.7871267,0,1,1,46,2,433,2,0,2
7,3.4914211,6.4393994,1,1,1,34,2,1150,2,0,2
5,6.7438794,7.8050241,1,1,0,32,2,816,2,0,2
4,8.0,10.0,0,1,0,44,1,433,2,0,2
4,3.3338197,6.5413815,1,1,0,33,2,1483,2,0,2
8,5.1055918,7.3384443,1,1,0,29,1,1150,2,0,0
