loannumber,historial,referido,flag,age,due_per_day,interes,cuenta_corriente,cuenta_otra,cuenta_ahorro,pib_capita,employment
2,1,1,1,35,433,30.0,0,0,1,1632,2
3,0,1,0,29,433,30.0,0,0,1,2061,2
5,0,1,1,40,433,30.0,1,0,0,2065,2
2,1,1,1,38,766,15.0,0,0,1,2065,2
4,0,1,1,38,816,22.5,0,0,1,934,2
4,1,1,1,34,1112,11.246666666666668,0,0,1,2065,2
2,0,1,0,29,433,30.0,0,0,1,2276,2
4,0,1,0,36,816,22.5,0,0,1,1064,2
6,1,1,1,36,1150,15.0,0,1,0,1709,2
8,1,1,0,34,816,22.5,0,1,0,904,2
3,0,1,1,33,433,30.0,0,0,1,2065,2
4,1,1,1,37,816,22.5,0,0,1,2061,2
2,1,3,1,41,766,15.0,0,0,1,2201,1
4,1,3,1,32,816,22.5,0,0,1,2065,2
2,0,0,1,30,766,15.0,0,0,1,2065,1
14,1,1,1,40,1750,5.0,0,1,0,2065,2
2,1,3,1,36,766,15.0,0,0,1,798,2
6,1,1,0,41,816,22.5,0,1,0,1632,2
7,1,1,1,32,1150,15.0,0,0,1,2065,1
2,0,1,0,45,433,30.0,0,0,1,2065,1
3,1,1,0,34,433,30.0,0,0,1,1632,2
3,1,1,0,36,433,30.0,0,0,1,1632,2
6,1,1,0,41,816,22.5,0,0,1,2065,2
3,0,1,0,35,433,30.0,0,0,1,1048,2
2,0,1,0,30,433,30.0,0,0,1,1390,1
6,1,1,0,30,650,30.0,0,1,0,2065,2
7,1,1,1,40,650,30.0,0,1,0,2065,2
4,0,1,1,40,433,30.0,0,0,1,2065,2
13,0,1,0,38,1150,15.0,0,0,1,1632,2
3,1,1,1,39,766,15.0,0,1,0,2065,2
13,1,1,1,36,1466,10.0,0,1,0,1632,2
8,1,1,1,47,816,22.5,0,1,0,2065,2
2,1,1,1,34,433,30.0,0,0,1,2061,1
3,1,3,1,43,816,22.5,0,0,1,2061,2
2,1,3,1,45,433,30.0,0,0,1,2061,2
9,1,1,1,35,1150,15.0,0,0,1,1632,1
2,1,3,1,40,766,15.0,0,0,1,2065,2
7,1,1,1,46,816,22.5,0,1,0,2065,2
2,1,1,1,42,433,30.0,0,0,1,2065,2
2,1,1,0,34,766,15.0,0,1,0,1048,2
6,0,1,0,45,433,30.0,0,1,0,1901,2
2,1,3,1,28,433,30.0,0,0,1,2065,2
4,0,1,1,37,766,15.0,0,0,1,1709,2
2,1,1,1,38,433,30.0,0,0,1,2276,2
3,1,1,1,33,433,30.0,0,0,1,2065,2
3,1,1,1,46,433,30.0,0,0,1,2273,2
8,0,1,1,31,433,30.0,0,1,0,2329,2
2,1,1,1,44,433,30.0,0,0,1,2201,2
2,1,3,1,31,433,30.0,0,0,1,2065,1
7,0,1,0,33,433,30.0,0,0,1,2276,2
2,1,1,1,38,766,15.0,0,0,1,1048,2
4,1,1,1,36,816,22.5,0,0,1,2065,2
2,1,1,1,38,433,30.0,0,0,1,2061,2
13,1,1,1,39,1466,10.0,0,0,1,2065,2
2,1,1,1,41,433,30.0,1,0,0,2065,2
10,0,1,1,44,766,15.0,0,1,0,2201,2
3,0,1,0,31,433,30.0,0,0,1,2065,1
2,1,1,1,41,433,30.0,0,0,1,1632,2
13,1,1,1,47,1466,10.0,0,1,0,2065,2
3,1,1,0,32,433,30.0,0,0,1,1631,2
2,1,1,1,42,433,30.0,0,0,1,1632,1
2,1,1,1,29,433,30.0,0,0,1,2065,2
2,1,1,0,34,433,30.0,0,0,1,2065,2
10,0,1,1,34,816,22.5,0,0,1,2065,2
2,1,1,1,41,766,15.0,0,0,1,1632,1
6,0,1,0,34,433,30.0,0,0,1,2201,2
6,1,1,1,37,816,22.5,0,0,1,1631,2
2,0,1,1,32,433,30.0,0,0,1,2201,2
4,0,1,0,34,433,30.0,0,0,1,2201,2
7,1,1,1,33,383,15.0,0,0,1,2065,1
11,1,1,0,33,1750,5.0,0,1,0,2065,2
3,0,1,1,33,433,30.0,0,0,1,1064,2
2,0,1,1,43,766,15.0,0,0,1,1632,2
7,1,1,1,36,1150,15.0,0,1,0,2065,2
2,1,1,1,28,433,30.0,0,0,1,2065,2
3,1,1,1,36,766,15.0,0,0,1,2065,2
9,1,1,1,33,1150,15.0,0,1,0,2065,2
2,1,3,1,33,433,30.0,0,0,1,2276,2
2,1,1,1,35,766,15.0,0,0,1,2065,2
7,1,1,1,28,1466,10.0,0,0,1,2065,2
12,1,1,1,42,1100,10.0,0,0,1,2065,2
11,0,1,0,40,800,20.0,0,1,0,2065,2
2,0,1,0,27,766,15.0,0,0,1,904,0
4,1,3,1,36,816,22.5,0,0,1,798,2
5,1,1,1,36,816,22.5,0,0,1,1632,1
3,0,1,1,33,433,30.0,0,0,1,2065,2
7,1,1,1,47,1150,15.0,0,1,0,2201,2
14,1,1,0,34,1100,10.0,0,0,1,2065,2
2,0,1,0,37,766,15.0,0,0,1,1390,1
2,0,1,0,57,433,30.0,0,0,1,907,2
2,0,1,0,44,433,30.0,0,1,0,2329,2
4,0,1,0,29,433,30.0,0,0,1,2329,2
3,1,1,0,33,816,22.5,0,1,0,641,0
2,1,1,0,38,433,30.0,0,0,1,904,2
7,1,1,1,31,1150,15.0,0,0,1,934,2
2,1,1,1,39,433,30.0,0,0,1,1632,2
4,1,1,0,46,1483,11.25,0,0,1,2065,2
7,1,1,1,29,650,30.0,0,1,0,1390,2
10,1,1,1,31,716,7.5,0,1,0,2329,0
2,1,1,1,58,433,30.0,0,0,1,2201,1
2,1,1,1,39,766,15.0,0,0,1,2061,2
10,1,1,1,46,1150,15.0,0,0,1,2065,2
2,0,1,1,35,766,15.0,0,0,1,2065,2
4,1,1,0,35,816,22.5,0,0,1,1003,2
2,0,0,0,36,433,30.0,0,0,1,1003,2
6,1,1,0,37,816,22.5,0,0,1,1390,1
2,1,1,0,36,433,30.0,0,0,1,1632,2
2,1,1,0,38,433,30.0,0,0,1,1632,2
3,0,1,0,42,766,15.0,0,0,1,1632,2
2,1,3,0,34,433,30.0,0,0,1,1390,2
4,0,0,0,48,433,30.0,0,0,1,2065,2
2,1,3,0,35,433,30.0,0,0,1,929,2
14,1,1,1,41,600,20.0,0,1,0,1632,2
20,1,1,1,49,1750,5.0,0,1,0,2201,2
8,0,1,1,36,1150,15.0,0,1,0,1048,2
15,0,1,1,53,1150,15.0,0,1,0,1632,2
5,1,1,1,32,816,22.5,1,0,0,1390,2
11,1,1,1,29,1150,15.0,0,0,1,1631,0
2,1,1,0,34,433,30.0,0,0,1,2065,2
13,1,1,1,37,1466,10.0,0,1,0,2065,2
2,1,1,1,32,433,30.0,0,0,1,1099,2
3,0,1,0,54,766,15.0,0,0,1,2201,1
2,1,3,1,48,433,30.0,0,0,1,2065,2
2,1,1,1,40,433,30.0,0,0,1,2065,2
6,0,1,1,41,408,22.5,0,0,1,2329,2
13,1,1,1,34,916,10.0,0,1,0,2061,2
13,1,1,1,42,1466,10.0,0,0,1,2329,2
9,1,1,1,29,816,22.5,0,0,1,1390,2
3,1,1,0,42,816,22.5,0,0,1,2273,1
2,0,1,1,32,433,30.0,0,0,1,2065,2
17,1,1,1,46,1750,5.0,0,1,0,2065,2
2,1,1,1,37,766,15.0,0,0,1,2065,2
4,1,1,1,35,816,22.5,0,0,1,2065,2
4,0,1,1,32,766,15.0,0,0,1,2065,2
2,1,1,1,47,433,30.0,0,0,1,2065,2
4,1,1,1,41,816,22.5,0,0,1,2065,2
3,0,0,1,33,433,30.0,0,0,1,1099,2
7,1,1,1,35,1150,15.0,0,0,1,1048,2
2,1,1,1,42,433,30.0,0,0,1,2061,2
2,0,1,1,41,433,30.0,0,0,1,2065,2
2,1,1,1,44,433,30.0,0,0,1,2065,2
6,1,1,1,28,433,30.0,0,0,1,2276,2
3,0,1,1,46,433,30.0,0,0,1,907,2
2,1,1,1,40,766,15.0,0,0,1,2065,1
11,1,1,1,39,1150,15.0,0,1,0,1684,2
2,1,1,1,32,433,30.0,0,0,1,2276,2
3,1,3,1,32,433,30.0,0,0,1,2065,2
2,1,3,1,37,433,30.0,0,0,1,2201,2
3,0,0,1,41,766,15.0,0,0,1,1684,2
4,1,1,1,38,1483,11.25,0,0,1,2065,2
2,1,3,1,40,433,30.0,0,0,1,2065,2
2,0,1,0,32,766,15.0,0,0,1,2273,1
14,1,1,0,38,958,15.0,0,0,1,1390,2
2,1,3,1,36,433,30.0,0,0,1,1099,2
3,1,1,1,39,433,30.0,0,0,1,1390,2
3,1,3,1,32,766,15.0,0,0,1,2065,2
8,1,1,1,30,1150,15.0,0,1,0,2061,2
6,0,1,1,29,766,15.0,0,0,1,2201,0
2,0,1,0,34,766,15.0,0,1,0,2065,2
2,1,3,1,46,766,15.0,0,0,1,2065,2
6,1,1,1,38,816,22.5,0,0,1,2065,2
2,0,0,1,40,433,30.0,0,0,1,2065,2
7,1,1,1,33,1150,15.0,0,0,1,1048,2
10,0,1,1,40,816,22.5,0,1,0,2065,2
2,1,1,1,39,433,30.0,0,0,1,2276,2
9,1,1,1,35,1466,10.0,0,0,1,2065,2
2,1,1,1,32,433,30.0,0,0,1,2065,2
3,1,1,1,41,816,22.5,0,0,1,2061,2
2,1,3,1,35,433,30.0,0,0,1,1632,2
3,1,1,1,32,433,30.0,0,0,1,798,0
2,1,1,1,41,433,30.0,0,0,1,2065,2
12,1,1,1,32,1400,5.0,0,1,0,2065,2
2,1,1,1,26,766,15.0,0,0,1,835,1
14,1,1,1,40,638,15.0,0,1,0,2065,2
8,1,1,1,36,716,7.5,0,1,0,1632,2
3,1,1,1,36,1483,11.25,0,0,1,2061,2
2,1,1,0,40,433,30.0,0,0,1,2065,2
2,1,1,1,32,766,15.0,0,0,1,2065,2
3,1,1,1,33,433,30.0,0,0,1,2065,2
2,0,1,1,31,433,30.0,0,0,1,2065,2
2,1,1,1,38,766,15.0,0,0,1,2061,1
2,1,1,1,43,766,15.0,1,0,0,2065,2
6,0,1,1,34,766,15.0,0,0,1,2065,2
2,1,1,0,33,433,30.0,0,0,1,2065,1
2,1,1,1,46,766,15.0,0,0,1,2201,2
2,1,1,1,31,766,15.0,0,0,1,934,1
2,1,3,1,39,433,30.0,0,0,1,2065,2
10,1,1,1,35,1150,15.0,0,0,1,2201,2
3,1,3,1,38,433,30.0,0,0,1,2065,2
22,1,1,0,30,756,13.5,0,1,0,2061,2
2,1,1,1,34,766,15.0,0,0,1,1684,2
9,0,1,0,45,816,22.5,0,0,1,2065,2
3,0,1,0,35,433,30.0,0,0,1,2065,1
13,1,1,0,37,1466,10.0,0,0,1,1048,2
2,0,1,0,37,433,30.0,0,0,1,2065,2
5,1,1,0,34,816,22.5,0,0,1,934,1
3,0,1,0,34,433,30.0,0,0,1,2065,2
5,1,1,0,40,816,22.5,0,0,1,2065,2
3,1,1,1,38,650,30.0,0,0,1,2061,2
8,1,1,1,48,766,15.0,0,1,0,1064,2
6,0,1,1,36,816,22.5,0,1,0,2065,2
5,1,1,1,37,958,15.0,0,0,1,2065,2
3,1,1,0,35,766,15.0,0,1,0,1632,2
10,0,1,1,36,800,20.0,0,0,1,791,2
6,1,1,1,39,741,11.25,0,1,0,2201,2
3,0,1,0,34,433,30.0,0,0,1,1003,2
2,1,1,1,35,433,30.0,0,0,1,2065,2
2,1,1,1,34,766,15.0,0,0,1,2065,2
2,1,1,1,45,433,30.0,0,0,1,2329,2
3,1,1,1,47,433,30.0,1,0,0,2065,2
2,1,3,1,33,766,15.0,0,0,1,2065,2
4,0,1,1,27,433,30.0,0,0,1,2273,2
6,0,1,1,33,433,30.0,0,0,1,2276,1
8,1,1,1,41,1150,15.0,0,0,1,1390,2
2,1,1,1,43,766,15.0,0,0,1,1390,2
7,0,1,0,27,433,30.0,0,0,1,1632,2
10,1,1,1,32,1150,15.0,0,0,1,2065,2
8,1,1,1,32,600,20.0,0,1,0,2276,2
9,1,1,1,35,1466,10.0,0,0,1,907,2
6,1,1,1,43,816,22.5,0,0,1,791,2
2,1,1,1,35,766,15.0,0,0,1,2065,2
2,1,1,1,36,433,30.0,1,0,0,2065,2
2,1,1,1,47,433,30.0,1,0,0,2276,2
14,1,1,1,30,1466,10.0,0,0,1,2065,2
4,1,1,1,35,1483,11.25,0,0,1,1048,2
2,1,1,1,33,433,30.0,0,0,1,2065,2
4,1,1,1,38,741,11.25,0,0,1,2201,2
3,1,1,1,41,766,15.0,1,0,0,2201,2
2,1,1,1,33,816,22.5,0,0,1,2061,1
2,1,1,0,29,766,15.0,0,0,1,1632,1
8,1,1,0,42,650,30.0,0,0,1,2065,0
6,0,1,0,49,433,30.0,0,0,1,2061,2
7,0,1,0,28,766,15.0,0,0,1,2065,1
3,0,1,0,32,433,30.0,0,0,1,2065,2
3,0,1,0,36,433,30.0,0,1,0,2065,2
6,0,1,1,39,800,20.0,0,1,0,2065,2
2,1,1,1,37,433,30.0,1,0,0,907,2
19,1,1,1,43,1750,5.0,0,1,0,2065,2
2,0,1,1,28,433,30.0,0,0,1,2065,2
10,1,1,1,35,366,10.0,0,1,0,2276,0
2,1,3,1,32,766,15.0,0,0,1,1099,1
13,1,1,1,30,1150,15.0,0,0,1,2065,2
10,1,1,0,26,1100,10.0,0,0,1,2276,0
2,1,1,1,44,433,30.0,0,0,1,934,1
5,0,1,1,37,816,22.5,0,1,0,2065,2
2,1,3,1,32,433,30.0,0,0,1,2201,0
3,1,1,1,42,433,30.0,0,0,1,2065,1
9,1,1,1,36,1150,15.0,0,0,1,2065,2
4,0,1,1,36,433,30.0,0,1,0,2329,2
4,1,1,1,36,408,22.5,0,0,1,2201,2
7,1,1,1,47,1150,15.0,0,0,1,2065,1
8,1,1,1,30,700,20.0,0,1,0,2329,2
2,0,1,1,51,433,30.0,0,0,1,2065,2
2,1,3,1,39,433,30.0,0,0,1,2273,1
7,1,1,1,29,383,15.0,0,0,1,2065,2
3,0,0,1,55,816,22.5,0,0,1,2065,2
2,0,1,1,51,433,30.0,0,1,0,2065,2
4,1,1,1,37,816,22.5,0,0,1,934,2
2,1,3,1,39,766,15.0,0,0,1,2065,2
11,1,1,1,33,916,10.0,0,1,0,2065,2
2,1,1,1,37,433,30.0,0,0,1,2201,2
4,1,1,1,33,433,30.0,0,1,0,2065,2
2,1,1,1,36,433,30.0,0,0,1,2065,1
3,1,1,1,38,433,30.0,0,0,1,1632,2
11,1,1,1,30,1466,10.0,0,0,1,2061,2
6,1,1,1,37,741,11.25,0,0,1,2065,1
4,0,1,1,34,766,15.0,0,0,1,2273,2
2,0,1,1,47,433,30.0,0,1,0,2065,2
6,1,1,1,34,800,20.0,0,0,1,2065,2
7,0,1,1,35,433,30.0,0,1,0,2065,2
10,1,1,1,27,1466,10.0,0,1,0,2065,2
2,1,1,0,32,433,30.0,0,0,1,1901,2
4,1,3,1,45,816,22.5,0,0,1,2065,2
3,0,1,1,28,766,15.0,0,1,0,1003,0
2,0,1,1,31,433,30.0,0,0,1,2065,2
11,1,1,1,43,1466,10.0,0,0,1,2065,2
2,1,1,1,43,433,30.0,0,0,1,2065,2
2,1,3,1,34,766,15.0,0,0,1,1390,1
3,1,1,1,38,433,30.0,0,0,1,2273,2
2,1,1,0,37,433,30.0,0,0,1,1390,2
6,0,1,0,48,766,15.0,0,1,0,1684,2
5,1,1,1,42,816,22.5,0,0,1,1684,2
3,1,3,1,43,433,30.0,0,0,1,2065,2
2,0,1,0,40,433,30.0,0,0,1,2061,1
8,0,1,1,44,408,22.5,0,1,0,2201,2
2,1,1,1,35,433,30.0,0,0,1,2065,2
4,1,1,1,37,1483,11.25,0,0,1,2065,2
2,1,1,1,49,433,30.0,0,0,1,2065,1
3,1,3,1,38,433,30.0,0,0,1,2065,2
6,0,1,1,37,816,22.5,0,1,0,2065,2
2,1,3,1,56,433,30.0,0,0,1,2273,2
5,1,1,1,39,816,22.5,0,0,1,2276,2
6,0,1,1,36,433,30.0,0,0,1,2065,1
9,1,1,0,37,650,30.0,0,1,0,2065,2
9,0,1,1,36,816,22.5,0,0,1,2065,1
2,1,1,1,53,433,30.0,0,0,1,2061,1
2,0,1,1,46,433,30.0,0,0,1,2061,2
2,1,1,1,42,433,30.0,0,0,1,2276,2
10,1,1,1,33,1150,15.0,0,0,1,2065,2
7,0,1,0,33,766,15.0,0,1,0,2276,2
2,1,1,0,38,433,30.0,0,0,1,907,2
2,0,1,1,45,433,30.0,0,0,1,1632,2
5,1,1,1,30,741,11.25,0,0,1,2276,2
2,1,1,1,47,433,30.0,0,1,0,1709,2
3,1,1,1,31,433,30.0,0,0,1,2065,2
3,0,1,1,29,433,30.0,0,0,1,2065,1
2,1,1,1,43,433,30.0,0,0,1,2065,1
10,1,1,1,37,700,20.0,0,1,0,2061,2
11,1,1,1,37,800,20.0,0,0,1,835,2
5,1,1,1,42,816,22.5,0,0,1,2065,2
3,1,1,1,30,766,15.0,0,0,1,2276,2
4,1,1,1,30,641,28.333333333333332,0,0,1,2065,2
2,1,1,1,38,766,15.0,0,0,1,2061,1
3,1,3,1,39,433,30.0,0,0,1,2065,2
6,1,1,1,38,816,22.5,0,0,1,1631,2
4,0,1,0,39,433,30.0,0,0,1,1048,2
6,0,1,1,40,433,30.0,0,0,1,2201,2
2,1,1,1,32,433,30.0,0,0,1,2201,2
2,1,3,0,45,433,30.0,0,0,1,1632,2
5,1,1,0,28,1150,15.0,0,0,1,1684,2
6,1,1,0,30,1150,15.0,0,0,1,2065,1
9,1,1,0,32,816,22.5,0,1,0,1632,2
4,0,1,0,33,766,15.0,0,0,1,2065,2
6,1,1,0,37,1483,11.25,0,0,1,2065,1
9,0,1,1,49,650,30.0,0,1,0,1003,2
12,1,1,1,31,638,15.0,0,1,0,1631,2
7,1,1,1,33,612,22.5,0,0,1,2065,2
6,1,1,1,39,741,11.25,0,0,1,1632,2
2,0,1,0,41,433,30.0,0,0,1,1048,2
2,1,1,0,34,433,30.0,0,0,1,1390,2
13,1,1,1,38,1466,10.0,0,0,1,2065,1
2,1,1,0,35,433,30.0,0,0,1,2065,2
3,1,1,1,31,766,15.0,0,0,1,2065,1
2,1,1,1,48,766,15.0,0,0,1,2201,2
2,1,1,1,26,433,30.0,0,0,1,1709,2
4,0,1,1,43,741,11.25,0,0,1,2065,2
14,1,1,1,34,1050,5.0,0,0,1,2065,2
2,1,3,1,38,433,30.0,0,0,1,1901,2
7,1,1,1,26,1150,15.0,0,0,1,2230,2
4,1,1,1,59,408,22.5,0,0,1,2276,2
2,0,0,0,33,433,30.0,0,0,1,2065,1
2,1,1,0,41,433,30.0,0,0,1,2329,2
2,1,1,1,48,433,30.0,0,0,1,1632,2
14,1,1,1,30,800,20.0,0,1,0,2276,2
2,1,3,1,40,433,30.0,0,0,1,2201,2
5,1,1,1,39,1483,11.25,0,0,1,2065,2
2,1,1,1,38,766,15.0,0,0,1,1632,1
10,1,1,1,28,550,10.0,0,1,0,2065,2
5,0,1,1,34,766,15.0,0,0,1,1632,2
3,1,1,1,30,766,15.0,0,0,1,981,2
4,1,1,0,32,816,22.5,0,0,1,2065,2
5,1,1,1,33,816,22.5,0,0,1,934,2
8,1,1,1,47,1150,15.0,1,0,0,1048,2
3,0,1,0,51,816,22.5,0,0,1,1632,2
3,0,1,0,38,433,30.0,0,0,1,2065,2
2,1,3,0,49,433,30.0,0,0,1,2065,2
9,1,1,0,41,650,30.0,0,0,1,981,1
2,0,1,0,28,433,30.0,0,0,1,2065,1
2,0,1,0,31,433,30.0,0,0,1,2329,2
7,1,1,0,33,958,15.0,0,0,1,1684,1
2,1,3,0,39,433,30.0,0,0,1,2201,1
7,1,1,1,47,1150,15.0,0,0,1,1632,2
9,1,1,1,41,1150,15.0,0,1,0,2065,2
15,0,1,1,40,1150,15.0,0,0,1,2276,2
9,1,1,1,28,600,20.0,0,0,1,2061,0
13,1,1,0,34,800,20.0,0,0,1,1390,2
7,1,1,1,34,1150,15.0,0,1,0,2329,2
7,1,1,0,51,1112,11.246666666666668,0,0,1,1632,1
8,1,1,1,41,1150,15.0,0,0,1,2065,2
10,1,1,1,32,1466,10.0,0,1,0,2065,2
3,1,1,1,37,433,30.0,0,0,1,2201,2
5,1,1,1,34,816,22.5,0,0,1,2065,2
11,1,1,1,38,1466,10.0,0,1,0,1048,2
7,1,1,1,36,650,30.0,0,0,1,2065,2
11,1,1,1,42,1466,10.0,0,1,0,2065,2
8,1,1,1,48,1150,15.0,0,0,1,2065,2
7,1,1,1,31,1466,10.0,0,0,1,2065,0
5,1,3,1,32,1150,15.0,0,0,1,2065,0
6,1,1,1,37,816,22.5,0,0,1,2065,2
6,1,1,1,44,816,22.5,0,1,0,2065,2
5,1,1,1,28,433,30.0,0,0,1,2201,2
2,1,1,0,36,433,30.0,0,0,1,1099,0
4,0,1,0,32,1483,11.25,0,0,1,2276,0
11,1,1,1,38,800,20.0,0,1,0,929,2
15,1,1,1,35,1466,10.0,0,1,0,1901,2
14,1,1,1,39,1466,10.0,0,1,0,2065,2
10,0,1,1,33,816,22.5,0,1,0,2065,2
4,0,1,1,43,1150,15.0,0,1,0,1390,2
9,1,1,1,40,1150,15.0,0,1,0,2201,2
2,1,1,1,33,433,30.0,0,0,1,2065,2
2,1,3,0,32,766,15.0,0,0,1,2273,2
10,1,1,1,36,1433,7.5,0,0,1,2065,2
2,1,1,0,33,433,30.0,0,0,1,2276,1
2,0,1,1,46,433,30.0,1,0,0,2201,2
3,1,3,1,42,1483,11.25,0,0,1,2329,2
10,1,1,1,38,1466,10.0,0,1,0,2065,2
3,1,1,1,29,433,30.0,0,0,1,2201,2
10,1,1,1,47,1150,15.0,0,1,0,2065,2
6,1,1,0,34,433,30.0,0,0,1,2065,1
8,1,1,1,42,1150,15.0,0,0,1,60365,2
6,0,1,1,35,741,11.25,0,0,1,2065,0
15,0,1,1,41,800,20.0,0,1,0,2065,2
2,1,3,1,45,433,30.0,0,0,1,2065,2
2,1,3,0,29,433,30.0,0,0,1,2061,2
6,0,1,1,27,766,15.0,0,1,0,2065,2
4,0,1,1,37,433,30.0,0,0,1,2065,2
4,1,1,1,33,816,22.5,0,0,1,1003,2
2,1,1,1,48,433,30.0,0,0,1,2061,2
4,1,1,1,29,1483,11.25,0,0,1,2065,2
9,1,1,1,35,800,20.0,0,0,1,2065,2
3,1,1,1,43,433,30.0,0,0,1,2061,1
9,1,1,1,49,816,22.5,1,0,0,1632,2
2,1,1,1,26,766,15.0,0,0,1,2061,0
7,0,1,1,28,433,30.0,0,1,0,2065,2
6,1,1,1,41,816,22.5,0,0,1,1632,2
6,1,1,1,39,612,22.5,0,0,1,1390,2
3,1,1,0,44,766,15.0,0,0,1,2201,1
8,1,1,1,47,816,22.5,0,0,1,2065,1
2,1,3,1,33,766,15.0,0,0,1,1632,2
9,1,1,1,37,716,7.5,0,0,1,2065,2
12,1,1,0,30,1466,10.0,0,1,0,2065,0
2,1,3,1,34,433,30.0,0,0,1,2061,2
2,0,0,0,42,766,15.0,0,0,1,2065,1
2,1,1,1,47,433,30.0,0,0,1,2201,1
2,1,1,1,33,433,30.0,0,0,1,1048,2
5,1,1,1,43,816,22.5,0,0,1,1632,2
2,1,1,1,28,766,15.0,0,0,1,2065,2
3,0,1,1,33,766,15.0,0,0,1,2065,2
3,0,1,1,35,766,15.0,0,0,1,2065,2
9,0,1,1,47,1433,7.5,0,1,0,1632,2
13,1,1,1,35,638,15.0,0,0,1,1048,2
2,1,1,0,33,433,30.0,0,0,1,2065,2
11,1,1,1,35,1150,15.0,0,1,0,2201,2
2,1,1,1,47,433,30.0,0,0,1,2329,1
3,1,1,1,31,433,30.0,0,0,1,2065,2
3,0,1,1,34,433,30.0,0,0,1,2061,2
2,0,0,1,45,433,30.0,0,0,1,2065,2
5,1,1,1,36,816,22.5,0,0,1,2061,2
13,1,1,1,27,638,15.0,0,0,1,2065,2
5,1,1,0,41,433,30.0,0,0,1,1650,1
6,1,1,0,40,766,15.0,0,0,1,2061,2
6,1,1,1,46,816,22.5,0,0,1,1632,2
2,0,1,1,47,433,30.0,0,0,1,1048,2
3,1,1,1,40,433,30.0,0,0,1,929,2
2,1,1,1,36,766,15.0,0,0,1,911,2
7,0,1,1,37,575,15.0,0,1,0,1684,2
4,0,1,0,38,433,30.0,0,0,1,2230,2
2,1,1,1,37,766,15.0,0,0,1,2065,2
7,1,1,1,39,1150,15.0,0,0,1,2061,2
8,0,1,1,44,1150,15.0,0,0,1,2065,2
2,1,1,1,41,433,30.0,0,0,1,2061,1
2,1,1,1,31,766,15.0,0,0,1,2065,2
3,0,1,1,28,433,30.0,0,0,1,2061,2
4,0,0,1,33,766,15.0,0,0,1,835,2
2,1,1,1,38,433,30.0,0,0,1,2201,2
3,0,1,1,47,433,30.0,0,1,0,2276,2
5,1,1,1,37,1483,11.25,0,0,1,904,2
12,1,1,0,30,650,30.0,0,0,1,2065,2
2,1,1,1,42,766,15.0,0,0,1,2065,2
11,1,1,1,39,916,10.0,0,1,0,1631,2
10,1,1,1,36,1466,10.0,0,1,0,2201,2
5,1,1,1,36,816,22.5,0,0,1,2276,2
8,1,1,1,32,575,15.0,0,0,1,2061,2
4,1,1,1,42,816,22.5,0,0,1,2065,2
3,1,1,1,47,766,15.0,0,1,0,1901,2
3,1,1,1,37,433,30.0,0,0,1,2201,2
14,1,1,1,31,1466,10.0,0,0,1,2065,2
7,0,1,0,34,816,22.5,0,0,1,2065,2
3,1,1,1,43,433,30.0,0,0,1,2065,2
4,0,1,1,38,816,22.5,0,0,1,60365,2
11,1,1,0,42,638,15.0,0,1,0,2065,2
6,1,1,1,26,958,15.0,0,1,0,1631,0
2,1,3,1,33,766,15.0,0,0,1,1632,2
4,1,1,1,33,1483,11.25,0,0,1,2276,2
7,1,1,1,51,433,30.0,0,1,0,2061,2
7,1,1,1,35,650,30.0,0,0,1,1048,2
2,1,3,1,42,433,30.0,0,0,1,2065,2
4,0,1,1,34,433,30.0,0,1,0,1632,2
13,1,1,1,34,1466,10.0,0,0,1,2065,2
2,0,0,1,36,433,30.0,0,0,1,2061,2
5,0,1,0,32,433,30.0,0,0,1,1099,2
2,1,3,0,41,433,30.0,0,0,1,2065,2
2,1,1,0,47,433,30.0,0,1,0,2061,2
2,0,1,0,32,433,30.0,0,0,1,1003,2
2,1,3,0,32,433,30.0,0,0,1,1632,2
2,0,1,0,33,433,30.0,0,0,1,1631,2
4,1,1,0,38,816,22.5,0,0,1,1064,2
2,0,1,0,41,433,30.0,0,0,1,9975,2
10,1,1,1,41,1466,10.0,0,1,0,2065,2
2,1,1,1,35,433,30.0,0,0,1,1632,2
5,1,1,0,27,433,30.0,0,0,1,2065,2
10,1,1,0,37,1150,15.0,0,1,0,2329,2
3,0,1,0,47,433,30.0,0,0,1,2061,2
2,1,1,0,28,433,30.0,0,0,1,904,0
3,0,0,0,38,766,15.0,0,0,1,2065,2
2,0,1,0,30,766,15.0,0,0,1,2276,2
12,0,1,0,36,650,30.0,0,1,0,2065,2
12,1,1,1,30,1150,15.0,0,0,1,1048,2
6,0,1,0,41,433,30.0,0,1,0,2065,2
6,0,1,0,49,816,22.5,0,0,1,2065,2
13,1,1,1,42,800,20.0,0,0,1,2276,2
10,0,1,1,41,1283,10.0,0,0,1,2065,2
8,1,1,1,39,1466,10.0,0,1,0,2065,2
4,0,1,1,30,816,22.5,0,0,1,2211,2
4,1,1,1,38,612,22.5,0,0,1,2065,2
6,1,1,1,33,650,30.0,0,0,1,2061,1
2,1,1,1,28,766,15.0,0,0,1,907,0
5,1,1,1,40,1450,8.75,0,0,1,2065,1
2,1,1,1,39,766,15.0,0,0,1,2061,2
6,1,1,1,29,816,22.5,0,0,1,2065,2
2,1,1,1,34,766,15.0,0,0,1,2273,1
13,1,1,1,37,916,10.0,0,1,0,2061,2
6,0,1,1,31,433,30.0,0,0,1,981,2
